0	1	2
-1147.0770784668855	4790.429963436926	-612.5494555934001
6119.223143894453	-742.1780912085578	-669.3953982820565
5756.978629465467	-1763.0798629849705	434.7919499145209
-450.324913430036	-1917.2404073999278	4256.81846505852
1323.5957189194573	8268.010006538467	-1836.1315146209931
-4493.021605664262	-1304.2177067659463	2151.722711059695
-2935.1812573361003	4482.9816749046495	-3433.9595604634537
-1114.7180137972296	-61.700330873468296	-5100.585746829334
-2623.633389474884	799.695368921249	3990.133712287964
3632.967728253698	-1624.8367421877615	838.2828698785855
7011.518252892472	531.1641528041938	238.37718590260383
-2288.534578411618	-2667.640668740036	-1583.146927939787
5690.69928627821	-389.9923439926135	999.7420992611426
-3866.332184239524	-4241.437793862056	-44.83507422487246
3076.916135384354	-5251.123137552693	-1429.7782121870155
5276.984666930277	-394.8616979636015	-5156.785052772643
5894.250552581857	2390.1962983953113	47.23876257038009
-3626.006676807885	-1542.553926755435	-3076.9063973583507
-2277.4528459986154	-555.9235248915649	424.7393862212427
-1942.284779368693	-2299.514991167826	2034.2521061408893
3615.996878463108	-4194.384913297208	-3412.973618016818
-1347.4143269009778	-5003.832383437633	1436.3016659209184
-3491.4792118138807	1065.3035062708252	2259.4973403117556
5365.542783777888	5206.565098637002	4501.921456636948
-1721.2627349743816	-4764.747138247926	2171.7923991895186
-323.44221391540157	5854.854597926028	-2999.1351470602476
2517.888305282861	-3610.348614443756	-4902.627256728786
-4539.359778467487	1576.6814620561022	2289.0945991784233
-3071.773323304081	-1461.2474158746893	1808.1978108905932
-2587.739955746247	6310.471445418108	516.2846018364919
-61.60149690432745	-5438.1509695040795	-52.910612655772205
-3350.066925660627	-1548.94727360916	2262.981608439121
2162.828942607587	-4836.483804455443	1048.856316358123
-3173.2326108225725	1792.4535187689773	305.2471224336805
-486.6169463151265	6015.891184789884	-3513.3184965669957
3872.878503657374	-202.74131146528956	-5955.928091429533
3646.8650666638136	-2942.5970104527437	277.57010466727974
-3455.823551675264	2693.1117633621097	420.8429856646844
-3728.9603290289924	-2619.5940045763796	1964.562927961183
-3308.674881137024	1476.0334205572692	-392.1895858416796
1767.0455843111872	7304.480764390272	902.4211120336564
8415.90468696603	1883.5264608772693	2687.4405337366948
2742.6125276383177	-1970.7724315568842	-5266.346504637
-3679.3168462218973	-3190.7012321388474	-344.8322746349223
2083.9045928511273	-2828.3222919782525	2118.746086637086
-3383.5694923543642	3627.1241365208	-2306.6610499210615
6069.40272994529	-2969.3258836986934	-3710.4474929394296
-514.5167137308497	1725.4975106610962	7039.175543004004
-3357.6854150993213	-2248.394430682539	1936.3192387749457
-591.5446366170479	-1875.4833432842806	-2657.4221808955876
73.73541676386333	6189.646032410676	-1584.8590025844892
3262.737061239498	250.9131583017959	-4845.973333823582
-4126.006148828421	-823.3262553370793	2706.3138775348275
6559.287404872844	962.6723479595147	1045.3985073530287
-192.44311143802207	6730.104832584195	-1424.7545197188542
-5080.719023633141	3460.8357919156015	1603.3360973710755
7079.498431691421	-845.7980948585046	2591.613303886851
1497.1398621178719	-1548.7512708484282	-3913.934604035626
2639.739720938941	-3246.2375369200827	-1427.5634973203285
1881.1152454250903	-1354.9848005171589	-4452.398592848321
-896.16023292799	5837.3208361067345	-980.9372891584543
-3192.1789546465975	3345.1130940449893	35.199697219763095
-1411.43988647311	4766.3352282782025	1309.4087486201606
-3295.592225584751	2452.6797576483937	-897.757891729383
-4011.088899141259	2096.928884280044	1330.6666553052673
-1512.5850894315497	4817.1931150342525	-2903.6721656179925
-1761.4869012003564	-1057.3105955824483	-1161.749287024752
-1247.8732311921765	-3041.2214459090223	-1507.7849155709519
-2285.8182970898724	3936.5957560178263	-1097.9263694690005
4647.529192615673	-2757.8044547603504	-3236.7709355789534
-3373.0449092386602	2476.65885485813	-1652.6758055141513
-986.4885249435468	-2152.8161249035024	-3596.4950782066126
-3891.9907729315437	-2637.4491749333656	-991.7677417750523
-1694.4336814939898	-4645.017047324798	814.4468090949492
-2474.033180268614	3175.4148718408237	-427.7934846853651
-2535.5627453176826	2633.878722033604	1561.4539426116771
-3010.647679448455	-2900.7143554727168	1745.5009759397938
-2785.3701454562647	-4923.58115388012	16.372995353063335
-4993.66748487625	-793.803967178864	1176.9876307588067
-3922.217453625467	4499.605643267139	-242.08077382520594
-2420.8724192459003	4369.759051397007	-3120.077306611064
-695.0614420518303	-2391.1479793758936	-2096.7199101235155
-2070.7167464519275	-2586.772241203645	5216.874571492023
335.30969888711013	8717.273271343138	1492.7815631347398
-3348.1804038181344	-3576.8530345100908	477.3744547894051
-4562.758955132167	4060.4167891027732	455.6729222954187
3354.08423456687	-1413.154868024967	-4673.23830775206
-1142.7068729107625	-1506.857193544189	-131.53262025805054
-2150.916297967895	-4307.009302512885	1614.7026591921738
646.4612315542607	-1937.8808651417994	-4401.089828106651
-3280.715716743713	-2575.294014635868	-1259.11034687938
165.76213010304517	-1618.4110075309131	-3116.5604673046587
-3310.3869027083742	-2588.386599852885	188.39347156705344
-2229.1360596648547	-2341.3661948339336	3308.3989848596902
-1418.459785189607	4556.632554396352	435.4779460012031
3250.8397273469564	-2989.98997803773	-5594.437590043804
-3963.245985859183	-2474.279529042041	-2097.304445533217
-3589.2506723851075	-2126.724006754131	1497.1943361948868
-2766.3040177513813	-4129.166173688933	3437.7880869658775
-3519.42724928847	1017.3761750813447	1422.5670660571934
-3221.8203053511656	3041.457411151942	621.3632805160377
-4147.9189391466825	-3156.0535226557104	3150.1150602799175
-2241.5723958515614	381.6622165268647	2150.2328797440314
-1768.2748206599208	-1684.2182140767416	-1659.7625948936977
-4439.292404884213	942.4783802042226	1461.2913358032938
-3004.9575679648524	4575.00582345213	-5257.931603276433
-1522.5172427542734	6179.641494354844	-254.38893885117395
-2027.890378397362	4750.645909875713	-3458.2442853004754
3734.9471760041465	-2894.5006883600017	-975.649070894244
462.03231451516535	-1681.7167449818005	5306.21964815578
-128.20472542320462	6297.40047555744	-1118.4143830377081
-2714.0715810643396	2159.3961877068964	-103.32580240887451
-1877.082631851315	5299.975757679408	-1107.567629162367
9556.049391861325	1388.879579400568	1566.638865796414
-2513.295291882274	4119.710057102948	851.6155645288321
-4189.698177732598	-1257.5542457491815	-2643.1962307653807
1577.4065013818188	5443.272500444482	-794.303463802272
-299.1447277831719	-512.4216881241564	6304.471247760443
-3901.2085265759165	-2982.5243332598257	1534.7523114928968
4787.230827959913	-2948.503684307562	-2782.8016697757007
-3567.3304706923846	-1816.9304816543954	877.479563712021
-3284.890465225362	-3909.4528039916504	193.4283895541276
8824.979747192325	1758.7450795814561	1869.020053761066
-939.9382964381699	5836.271760533868	-1517.9614245404994
10016.192419646703	3835.1521934031834	3981.348167909782
9302.465435827182	1785.1318382311017	2927.313031349026
-3598.236922891466	-2027.1368861247784	2091.099286699913
-55.77681313479457	2879.9762386571924	-416.7991781893538
-3245.3354610231927	-2917.20021915778	-1101.6994021390492
-3526.171384259344	-3525.9147481259747	2302.5406690503155
1023.4859672526666	1077.3067594444651	-4159.604664623852
-2716.5538220451213	1987.7010579541886	3006.7955277212513
-6048.148266901282	1698.804180814057	1572.5157405324949
327.91712432213234	-1304.7497605885137	-4172.191559660822
-2635.2419380341425	2217.5566782113597	288.39149166483134
-3092.230049352728	-2605.7894382109484	568.2090439223161
712.5179198567332	-925.3835265114127	-3700.075675582909
5055.411825821408	4349.819397377825	1171.5267183432923
3571.163383053894	-4409.335203591879	-3049.7904126936587
-3989.641612480027	-2597.982927662076	2287.889507511468
9899.902733173478	1592.1931656443194	1594.7376564157241
3344.96335948943	-2448.615278360726	-2371.8344593040106
319.8670335502374	-2303.1317049687145	-111.29154333011138
-3005.1643914837755	2133.4981388475876	1537.7808638276929
-1508.7319828090158	-815.1731749159342	-2262.010216243595
4677.140778822447	-3881.685099072682	-4705.699697505298
3400.483860827012	4429.136362635971	3433.6666839682084
-3525.4814374546695	-2294.040457645832	2705.5937470628955
-3322.654752120593	-2506.6558571393457	1717.6562497132027
222.9676998150101	-149.01238753998436	-5665.787752954306
94.1888456195808	-2114.9891428354413	-2155.653020472982
2154.443619604669	967.7429368855796	-5342.14033314641
-3675.667411895799	1292.5639438470434	1636.0796863420048
-1080.9695795167197	3902.7404377570083	-3538.3096720339104
-2365.8853013857074	1890.1657297544307	1846.9733558879325
9423.937571213242	496.4623203570822	1984.4448430190494
9317.546312751334	2910.110919570674	2140.3332984174053
1510.9520701739418	1111.4388596226318	-4044.6180778751736
-8.322795008168619	312.84187140795973	4724.294293766239
-1160.1590707078926	-1642.2087534643547	-3538.8018742781937
6212.249591580484	-369.12180545579804	-486.70447512696785
2518.7835302072367	412.897832368158	2628.634681283951
-3193.7730535869487	-2517.5365757600716	1793.5607850661115
-3277.496866830373	-2008.8636909737086	-2531.679440727107
4244.79884610489	-1652.4087467436789	2555.1512908555105
3706.228986418608	-4357.025302120541	-2836.781140417902
1533.5910178933332	-4801.381480023118	-1863.3807472935991
2646.744442283393	-2910.5305468130364	5182.295588317249
-1192.6984009593382	4670.245975305823	-2596.70962303521
-4023.227802450734	-3528.4167256040246	1905.6598284046427
5235.075563647326	820.4740650391059	-4980.620812824164
-4738.4925257340265	-2004.3155182666108	621.2947729572335
-2623.342923255676	-269.6606735057377	462.30957626659705
-3178.1658921271733	-1005.4292279825004	1682.6202468087035
-770.5773374280383	3579.1343896483404	-175.6867856854906
-727.7037275030835	5648.504792176026	1417.333467315524
-2043.3013162167888	3138.2997694006954	-1829.510866778154
80.55287852721385	-1164.9301094444966	4514.428101913726
143.41930961160153	1425.8907391502405	3822.346211028446
-3735.1787139163494	-2959.3861895546506	1246.808894722732
-3234.7107684162183	-3334.020738565888	-1812.6036017100782
-3764.747470792662	3160.80951637312	-2602.952828852175
1569.7383069368493	-260.06130178453384	-1760.997234884281
-2570.0510428612333	3750.556037536477	-2245.174498271431
6468.774543148544	62.05057844916351	-1126.5011792535847
1172.2699534018927	-2101.380010683186	3389.667269182444
-1220.5290411236972	-239.25265845491958	4445.029996042123
-2546.660981823806	-2587.620996896873	-164.50080605525264
-4217.254422617623	2026.5050403871232	246.9213912032438
1950.2726342586343	3056.3308077143956	2055.678642349809
2565.5716842094052	-1840.4201535156622	-3295.6498743273046
9962.640878142096	1573.7852774620092	312.3604643282978
3644.9778157927376	-988.7818247343105	3218.5895270370684
-3716.6267790802804	1188.246628621718	239.44967860079646
1365.9311349620523	-4811.99743324014	-3360.47655975689
-3300.92058543098	-899.5653361787278	1843.4495437638186
-1369.0404732363272	6419.334550423661	-3336.086795419156
-1034.6911352432758	5937.506966018579	-2733.8733717848418
-1152.924728017454	3824.723846405398	-4208.747649526437
8193.888387471274	1568.1219930068612	843.2763002531399
-1528.6742663228688	-406.9427614585491	2464.4225549562166
-831.1217802002441	6058.4757714558555	3.791668349911266
-3861.6666714208764	-2467.4915671603812	-331.0642768636588
4932.222339208826	-1005.3852235653103	-4805.885235700693
5286.156425009583	-396.85190390889204	-6538.778072263908
-2624.318069006214	634.0327965305117	1523.1152658704664
11.506622150316803	5431.275085758542	3977.2324385458305
1565.2286532322305	-1397.973259216101	-4254.543513468591
1242.017848213427	-3878.5589818078297	-2027.0767203242906
-1722.7348696877928	6029.776545880872	945.2136151810992
-3716.5373951263136	-700.1882866853135	1904.896960845396
-3103.4125421430094	1184.8486694608944	2123.0755192067763
-3386.945028393975	-2568.6257858343556	-157.8747058484428
-1096.605131906839	7035.396096473382	-370.37369322609214
248.8813349804942	-791.7014968313542	7290.9038665228645
-4548.715346338272	-2797.7331892148527	2146.5179758403187
-1082.7748757865882	-4977.146616219152	474.1551150451013
-3477.8545614435425	-1973.8937131787143	2462.937628135911
-2437.281993838658	-677.0233550746902	676.7383862285552
185.0066283051308	-4546.264465928793	-1760.9888149015417
-4261.0981652164555	2334.46356027312	943.9651964696654
4779.170842256539	-1391.162033729255	3802.4500747893508
4243.446704227777	179.80658820913837	3156.4470868374356
2370.406000937365	-2829.398690824774	-1180.3772062142998
6703.991368213257	-339.4425373273493	1663.9108197668797
-2995.1141809324963	1454.8501402202166	2542.745920805017
2956.7374779003712	-917.8034966809615	3702.9542997900317
7631.189150207167	812.6307747433474	-521.4379803203358
7526.284320187003	-4859.717902837938	-2572.345931503198
2757.190418916973	-3609.2572166065593	-561.0158760553525
-3553.9750532351004	-2886.829158791423	2608.25885600924
-3563.7234713299486	-2220.8808946308127	1934.230892229085
-3574.9796909179067	-2585.5241481563585	1053.2622903206554
-2357.0294327119004	1870.9427776626812	1035.1592368547051
-2223.6773068597627	5538.548182213791	-2389.2806736053203
584.2028390993003	-1673.7978204895414	6474.2395605862475
-1300.1432324086402	3886.3568537000697	-509.6116084754244
-2723.9203232185796	-996.1566907904362	2671.618468345161
3355.3622598287666	-726.3034428296324	-4103.596892092743
-1921.1932702733664	6189.846921212937	-1736.4070543317318
-2631.2163019234517	-1566.0215993008892	-2602.621018328867
-1109.171736829973	-4002.951131912011	2095.975587388747
-4058.679763666956	-3229.385560892549	2592.958874113982
-2250.9357063505186	2928.7795597350196	1966.2603463218718
6435.167974991288	1582.3081401697798	3086.38624997496
1587.9923606669752	8089.9981288699955	284.20145219617143
-2241.1643588436223	6145.806530471734	-2652.3669488456035
-1708.464394513731	-2124.748896971496	-2980.503319570689
-3539.9995924074337	-2920.847698572991	224.46486349133187
1815.4505202800278	-2874.164326671043	4389.4582656843495
-4953.526689226098	-1493.331868137558	1940.103326166318
1871.3778910893627	-1531.5122282220093	4018.170974256661
-2750.747980396304	3704.8420432057874	-3171.5253502956625
-3877.947238498378	-2259.3737921944544	-1108.4089904016444
3410.26662205395	1735.9131727332951	-6192.288646436989
-1855.0218699015152	3796.9506685606098	-210.04314538850542
-660.73644282036	-2124.7639071595395	-3967.1413618543506
-3300.8377997105913	-583.0702306277714	2485.1755418294943
-4121.896906203709	3223.19915049502	1026.4188254124426
-2079.777889111604	-4878.236709478155	2366.522436271122
-465.4019310119941	254.06083530821076	-2225.956543288639
-338.52918487031064	-2245.78281796734	-3897.890810486006
-3412.2845711016053	-2191.6386946480543	-1574.6267032027206
-552.8939170122899	-3802.7875923627334	-3163.194565487588
-958.3340665096827	5376.3051092527885	-375.80669334065493
-3939.5778958811115	2715.6146090638913	-1321.1572916441146
-2948.786713496609	-77.0103345972365	-652.4640782342854
1917.0092661752176	-1683.8000283333622	-5387.959166144727
-4895.419113421768	2698.627746179631	-688.1499646452368
2023.0709373109532	-2780.1982905608484	-4963.476397464129
-2507.310402253594	1120.773523901807	865.3256475015671
219.6465278589294	-234.2949815150793	-3197.3727216580737
-105.74169289837556	-879.3944400963367	-3868.800012723196
1862.3974631112876	-409.1146820912684	-5913.125141409557
3416.652303179754	381.63302425480487	653.0387306545789
-257.5316852831587	6379.521719391485	-3749.197823659818
-1096.6340942520228	-3309.1536517500717	-1484.077044008259
3064.9806818249353	-2800.1867489962706	-3916.853161331213
2620.6315841715527	2838.7127631127787	2284.4438897463333
-2057.3605898840556	4214.214952840769	2026.1335285083112
2744.2084822402508	-248.4616729236792	6088.831598640323
2585.276333890705	-2082.467796218613	1788.913494111373
396.1018467056162	291.2841654835967	-2782.9480517759034
-3751.0050126672077	-2923.1584408668023	174.22265537361767
-1682.5025419465696	4165.968903095521	752.2271902717991
-453.8066317067227	-4783.538167577264	-182.3166052767763
-3336.3869223559595	3423.8610717521647	-1847.4580599906733
-1537.8368100506868	2128.617559667484	899.4953593612527
7518.394109306907	1862.4920252708928	5015.464656724284
1177.9622293977106	-2534.3009340525446	-4521.291447345898
1870.9824040383962	-3429.849217984855	1640.8198133882076
-2074.1029323646244	-2826.5563063179893	224.06585780572826
-3019.864152988322	2235.3516204567118	240.6604571008754
-2316.159539433831	3623.8354129036475	-751.5934809046532
4078.242309858271	-728.7531485368919	1216.662169188933
-768.4136980706144	8517.19585891764	184.6134535044596
-2050.6885038511946	3652.3491551659085	-1379.2826572333454
-1875.515068570653	-1624.4510828754633	-3284.225294379897
3417.97301144388	-1834.4599380016577	10.624258453233628
-3003.15688157235	4198.57851571546	-2721.9726841624592
-1894.9818416925132	-4505.039245182687	3822.380755149457
2468.6161481134814	-1440.121635347941	1785.9080997447845
8164.518677175261	-468.9935474544609	2511.329626633575
-2014.4807072252504	5392.79471009818	-2703.3302695717634
-3728.8133808549987	-375.87164372146316	1596.2062656240082
-5291.611483212506	2799.1946463498866	-1287.542465214879
-211.64702803404083	6189.587583039228	967.8092718115313
1679.861540055883	7105.250183358179	3600.35842227699
-928.2089322378955	-5408.708557082274	1806.678377087673
491.14595164132373	-4748.163772756484	-11.884009927277452
-2485.4833982207674	3780.0931638327365	202.6911182524578
3414.245978239448	-1277.7820975615518	-4399.2150973840135
-4072.8785791276678	-1848.9227097221958	2282.0162987343533
-782.6716360761346	-4733.220536312577	-3016.602373159185
553.9321900171989	5984.427942428631	-4272.0120223653585
3935.219145215758	-1871.157785040519	4730.750130036925
5134.257373928005	-724.2798980920332	-3690.2418798057943
-943.1546015132494	8074.168989153747	-2248.48025575144
-1664.7758707865967	2386.3962192435274	3357.7716885647733
568.0702503344229	-4216.976834894568	1520.6192948108817
-1549.9355589478089	5634.8056800505	-733.2476888963522
-1990.499699321751	-1817.7682026694574	-2361.4048885242228
-2191.278708594593	-1739.82250291656	-234.66898743441655
7404.226832669681	-264.26508602689415	4026.350866075681
-2342.3890068726423	-2867.084579054999	2636.0181911382647
-4193.223304505038	-809.7734481804675	2145.8930100234766
1004.1822603642354	691.2278714512275	4941.830654046988
-982.3495430446718	1542.6171432677315	1158.3841138624375
-3434.5624909972703	-1140.1878016734381	-2947.3369922552656
9940.744535224043	1482.9062153615766	644.2786020088529
2608.650266456051	-4416.521981140968	-3531.5002156612404
-2691.354750211145	-1695.247336762456	-3265.900006654388
-3043.731766428228	-2615.9163006584286	-2529.5900447313816
-3179.638297260697	1165.2575409024741	4206.709653212078
2453.6540010450008	6641.303807651112	-1389.1213671814146
-3730.1975355681175	-1894.8834208069698	3204.4438055787246
3273.0124590246755	-4441.158989467569	-4473.11848450913
-4042.148385952714	860.6150870514442	1511.217976355403
1565.6516270710406	-2436.295786510423	-4107.516496162099
-3442.511910138473	-2296.4674650319203	800.2159549970537
-4810.876407317709	1774.0401841976964	2248.1390737347
-1517.6755389892367	4113.370151347244	3775.554184589714
-4772.080372717899	2563.893981968512	1809.1548185619338
-3358.2059329932526	1456.2063498090024	-43.61589721058897
7433.7226439575325	-67.91276203657576	4310.148351515432
-2800.686071863705	4387.890599234522	-976.0881004161945
-3942.8061429905592	5376.246805515186	-719.5322610121375
-707.4349612981804	6780.472990778747	-597.9696029711416
8407.380320428963	1470.5784351367613	360.95467752125904
-996.9839436714306	-1344.3073829059238	-2928.59122824573
-384.60343924353157	6988.428387863204	-448.8424845328798
4571.8197801298365	-3205.2542492069697	-2080.700349940767
-4578.3334553303	-1347.9625299557426	3509.015722992517
-3632.5879884552155	-3875.0761614933735	1996.8017843424973
-843.2162119630119	-2880.329240765167	-625.1790902692795
4456.316635082426	-1426.7527557564763	-6166.603114382196
1141.0787283800912	6376.125801735648	-2084.987758439681
-2568.823073118013	1636.2161234477328	3272.0835253317982
957.9309553399819	3249.3918517693046	1407.6501398781986
-986.0580882812733	5977.850289934149	-3200.6093688057276
-1608.9241983822578	1165.8843148021595	1790.396351936507
-5558.392976028948	1458.4687634536183	-219.5683421703252
-866.6239929211038	-5339.414226986647	323.8961037385432
-47.50833466757499	6023.370322977384	-1254.4834567218338
-630.519134474971	3189.2208590332693	2579.500833391293
6125.065258995506	-172.7519551811182	2071.755002735484
-1526.2120129664531	-2545.2229286009847	1745.6836398632324
-4257.604941453495	-916.0022825309832	3908.2903221525494
-5468.9506083043	1814.567420481288	2590.396597229634
4583.604861839184	-839.7735749562219	1618.7554188079787
-3562.1156900491874	2075.3592588782903	4322.676745078128
2328.998271527221	-4314.886312669268	-2035.1366696269888
3639.747635382132	-2848.402591122108	-1851.8301445102866
2090.139977537578	167.12139959757445	-4665.545994644812
-3504.499040328501	3780.6676481074887	1656.5479536726293
-1799.6652633925132	-4489.267465105138	-303.7515258681456
2687.248706057506	-2682.5317238756775	-1244.0473602821955
-4849.0984804653845	1562.7822647219868	803.840936606385
4648.363829896646	-2763.765915401227	-3810.917245700229
-384.8610893153171	-186.3575628805754	-1737.7443812726187
155.8947113056611	-1545.6566933631314	-4674.94171130948
-1435.4697622550725	-2076.508073476872	-1386.638116368576
-4051.6618430670997	-2609.314566971213	-1187.2073607454859
-3552.7776432448277	1160.1723701398623	-1046.129768748424
-3976.9398559032206	-3170.6221427648456	243.0480705962505
8678.13022056839	293.59306430821374	1734.2568142901637
6126.840007954051	1857.163061610683	2586.543348842965
-752.3600867616946	6612.583114637929	1325.389733152293
1164.0536354639337	6709.021696400789	-3037.7266829588034
2766.874651563023	-4569.812772590486	-1876.0681295561958
-1535.6733688553525	4111.949884354147	680.6941883878301
960.5704184330632	-2660.6617457487055	-1158.0410568844827
4134.014005659064	-3033.5272321273314	-1925.1567399470237
5668.080947997103	-212.66249889050394	1575.383593869572
-2695.18067422239	-2396.824499328936	481.2890255229295
-2676.1432582301654	3012.8012836299913	-2291.0543141639496
-2788.753989877782	4489.437248560643	-1313.6027232716403
-2068.742074124378	5450.659144136816	1016.9473173249188
1059.3793848757741	-1032.2785485628133	8021.6125859627755
-3852.7942948050977	-2263.131458724001	2021.171987156914
-2282.649920922964	5448.706294677591	-1966.0057177256228
-684.0826077774457	-3855.8203445167705	-2974.624147483891
7507.669392349149	3135.674243102681	412.6597438361507
1655.6599123776386	-4162.797207722902	-797.3082461844087
-3592.998182958591	666.5243243730943	2177.4068529420133
1667.5475482791023	2161.7399351537497	-4828.044351458344
415.1535381654598	-2611.7413049524052	-723.2105111324861
7632.176851875291	2974.7277032292445	3598.403530948073
-1574.8557732672964	4500.852260440472	2441.1238561019186
-1044.2950506424506	-3416.6721372455772	-2869.991151716935
153.470836671734	-261.7025443402922	5754.577721296996
-2724.9035070157665	-193.40033621268915	4967.89201845464
-483.342449180448	5773.492180498982	-2912.636727970355
