	0	1
377	-2507.3104022535977	1120.7735239018084
378	219.6465278589322	-234.29498151508204
379	-105.74169289837494	-879.3944400963404
380	1862.3974631112903	-409.11468209126497
381	3416.6523031797565	381.6330242548119
382	-257.53168528316235	6379.521719391506
383	-1096.6340942520244	-3309.153651750084
384	3064.9806818249403	-2800.186748996278
385	2620.6315841715586	2838.7127631127905
386	-2057.3605898840574	4214.214952840778
387	2744.2084822402503	-248.4616729236819
388	2585.276333890715	-2082.467796218621
389	396.10184670561523	291.2841654835984
390	-3751.0050126672136	-2923.1584408668127
391	-1682.5025419465724	4165.96890309553
392	-453.80663170672017	-4783.538167577281
393	-3336.3869223559673	3423.861071752176
394	-1537.8368100506934	2128.6175596674902
395	7518.394109306924	1862.4920252708985
396	1177.9622293977154	-2534.3009340525464
397	1870.982404038399	-3429.8492179848645
398	-2074.1029323646276	-2826.556306318
399	-3019.864152988327	2235.3516204567177
400	-2316.159539433837	3623.835412903659
401	4078.242309858278	-728.7531485368919
402	-768.4136980706197	8517.195858917663
403	-2050.6885038511987	3652.349155165919
404	-1875.5150685706549	-1624.4510828754683
405	3417.9730114438858	-1834.4599380016598
406	-3003.1568815723563	4198.578515715472
407	-1894.9818416925143	-4505.039245182702
408	2468.616148113487	-1440.121635347944
409	8164.518677175271	-468.99354745446294
410	-2014.4807072252565	5392.794710098198
411	-3728.813380855	-375.8716437214692
412	-5291.611483212513	2799.194646349896
413	-211.6470280340479	6189.587583039252
414	1679.861540055886	7105.2501833582
415	-928.2089322378968	-5408.70855708229
416	491.1459516413262	-4748.163772756498
417	-2485.4833982207742	3780.0931638327456
418	3414.245978239456	-1277.7820975615546
419	-4072.8785791276746	-1848.9227097222038
420	-782.6716360761362	-4733.220536312592
421	553.9321900171951	5984.4279424286515
422	3935.2191452157667	-1871.1577850405245
423	5134.2573739280115	-724.2798980920314
424	-943.1546015132594	8074.168989153774
425	-1664.775870786601	2386.3962192435333
426	568.0702503344269	-4216.976834894581
427	-1549.9355589478125	5634.805680050518
428	-1990.4996993217567	-1817.768202669464
429	-2191.2787085945965	-1739.8225029165692
430	7404.226832669696	-264.26508602689694
431	-2342.3890068726446	-2867.0845790550106
432	-4193.223304505041	-809.7734481804732
433	1004.1822603642389	691.2278714512272
434	-982.3495430446716	1542.6171432677356
435	-3434.5624909972767	-1140.187801673443
436	9940.744535224065	1482.9062153615814
437	2608.6502664560567	-4416.52198114098
438	-2691.354750211152	-1695.24733676246
439	-3043.7317664282327	-2615.916300658435
440	-3179.638297260698	1165.2575409024732
441	2453.654001045002	6641.303807651133
442	-3730.1975355681225	-1894.8834208069763
443	3273.0124590246796	-4441.158989467576
444	-4042.1483859527157	860.6150870514432
445	1565.6516270710442	-2436.2957865104327
446	-3442.5119101384807	-2296.4674650319266
447	-4810.876407317719	1774.0401841976984
448	-1517.6755389892376	4113.3701513472515
449	-4772.080372717908	2563.8939819685183
450	-3358.2059329932595	1456.2063498090058
451	7433.722643957553	-67.91276203657388
452	-2800.6860718637126	4387.8905992345335
453	-3942.80614299057	5376.246805515204
454	-707.4349612981861	6780.472990778772
455	8407.380320428965	1470.5784351367745
456	-996.9839436714295	-1344.3073829059306
457	-384.60343924353674	6988.428387863227
458	4571.81978012984	-3205.2542492069733
459	-4578.333455330303	-1347.9625299557506
460	-3632.587988455221	-3875.076161493389
461	-843.2162119630103	-2880.3292407651747
462	4456.316635082432	-1426.7527557564724
463	1141.0787283800887	6376.125801735673
464	-2568.8230731180174	1636.2161234477346
465	957.930955339986	3249.391851769309
466	-986.0580882812754	5977.850289934167
467	-1608.924198382259	1165.8843148021613
468	-5558.392976028959	1458.4687634536203
469	-866.6239929211039	-5339.414226986663
470	-47.50833466757889	6023.370322977399
471	-630.5191344749687	3189.2208590332784
472	6125.065258995517	-172.75195518111502
473	-1526.2120129664502	-2545.222928600994
474	-4257.604941453501	-916.0022825309895
475	-5468.9506083043025	1814.5674204812888
476	4583.604861839197	-839.7735749562263
477	-3562.1156900491883	2075.3592588782903
478	2328.9982715272267	-4314.886312669279
479	3639.7476353821367	-2848.402591122117
480	2090.139977537585	167.1213995975758
481	-3504.49904032851	3780.6676481074974
482	-1799.665263392512	-4489.267465105154
483	2687.2487060575113	-2682.531723875682
484	-4849.098480465393	1562.7822647219873
485	4648.363829896653	-2763.765915401231
486	-384.86108931531277	-186.3575628805818
487	155.8947113056587	-1545.656693363134
488	-1435.4697622550716	-2076.5080734768826
489	-4051.6618430671083	-2609.3145669712203
490	-3552.7776432448322	1160.172370139864
491	-3976.939855903229	-3170.622142764854
492	8678.130220568402	293.59306430821596
493	6126.840007954057	1857.163061610691
494	-752.3600867616979	6612.583114637944
495	1164.0536354639298	6709.0216964008105
496	2766.87465156303	-4569.812772590501
497	-1535.6733688553545	4111.949884354157
498	960.5704184330657	-2660.6617457487087
499	4134.014005659076	-3033.527232127339
500	5668.080947997115	-212.66249889050738
501	-2695.1806742223966	-2396.82449932894
502	-2676.143258230171	3012.8012836300018
503	-2788.7539898777864	4489.437248560656
504	-2068.7420741243845	5450.659144136833
505	1059.3793848757764	-1032.2785485628176
506	-3852.794294805108	-2263.131458724009
507	-2282.6499209229723	5448.7062946776105
508	-684.0826077774462	-3855.8203445167833
509	7507.669392349167	3135.674243102693
510	1655.659912377641	-4162.797207722916
511	-3592.998182958597	666.5243243730939
512	1667.5475482791	2161.7399351537624
513	415.153538165463	-2611.7413049524143
514	7632.1768518753015	2974.727703229255
515	-1574.8557732673041	4500.852260440489
516	-1044.295050642452	-3416.6721372455945
517	153.4708366717352	-261.70254434029573
518	-2724.903507015767	-193.40033621269774
519	-483.3424491804521	5773.492180498999
520	9186.021071999336	2620.533556066046
521	-5773.814657270149	2469.5896514902643
522	-4069.3814011104655	-2179.7285938626683
523	7573.209544496702	574.9835624783742
524	2369.1406548668856	-1640.9640790785693
525	511.76031505773153	6258.545805562678
526	-3622.82176324855	-3099.6868018725127
527	-1737.6623559493878	4326.173058742128
528	-3261.152483911306	3692.719556961586
529	55.2732922355814	-5263.115191803101
530	-3456.8122534313084	-2448.994187150757
531	10.944935073016834	-2719.7939277364158
532	-272.91233391954984	-3047.7211960660557
533	-2967.442691888455	-436.71568769576515
534	-1241.9300382846884	-3280.563615722382
535	-1892.7141754433005	-5055.102112765426
536	-3704.345317087515	4506.027183194204
537	-672.948880316115	-3833.5974940643464
538	7245.924720163703	970.2248102910085
539	9373.640396752922	1442.5242912295876
540	-3507.712388003293	-1992.0430144556228
541	-3183.356663382896	914.1047245102349
542	-3410.660466242043	-3115.834918502381
543	-1024.7883036331364	-2671.8421485121785
544	-3657.8202445557467	-432.2916181200193
545	8528.724202939231	-582.7461126060894
546	3340.8321582252847	-1995.1147706143765
547	-3826.684106163183	3429.741770303149
548	-3338.309576023026	-2665.132085431786
549	-2872.7698283757927	3184.8551637486294
550	-445.4211905596525	-4229.31896956329
551	9376.02265998288	524.9422296055207
552	2731.2649276736265	-2337.50958166431
553	-3577.3313032835194	-1179.0102552015771
554	6297.936204560019	-1725.290046080593
555	-2972.302395956581	3049.776689376994
556	-1423.586110567382	4393.4911058873
557	-1487.244256156388	2757.1966466237423
558	-936.4112182567992	7241.563989597338
559	-3461.001574160739	-2544.353302912385
560	-153.17412291031127	-3367.425754466941
561	-2662.254615977291	2354.5085062025587
562	4060.75000128104	-2779.711528983002
563	-4718.712560000203	-848.902072284206
564	8995.795627643403	1750.9788995012793
565	-217.06940749002868	-2326.6329208287207
566	-3377.0095183414364	-2290.226124343839
567	1106.4732998736322	-3178.702377399433
568	782.7789179366871	-4107.291492616722
569	-4781.8255559434765	148.94284248740883
570	-1337.1816312794513	3001.8027715723642
571	-2815.725197269902	4584.1620452063735
572	-1164.546019769773	-2348.248083504662
573	3588.0561890346125	-2988.0372312570953
574	-5218.3419049387885	-193.09033241398313
575	1077.5958585560807	-4382.809947713758
576	9023.916760491178	1536.385684910406
577	-3813.5949411250917	1531.8998973527782
578	-3813.5025285079305	1592.7734353535996
579	965.4216948844123	-566.9942080055081
580	135.1041004177459	4764.372723895157
581	6107.283613633934	-2746.7224027510265
582	-2705.3262377343344	4813.394365067031
583	-5446.863605425933	2327.802791166955
584	1872.0073149359976	-1414.536586023234
585	3180.5194724053745	-2505.6356634787603
586	-1311.1608024498992	5983.7294728690995
587	-4135.465557307247	-2476.89587106785
588	-122.23042537039814	8282.35418892796
589	-2164.168234998449	-3642.169099826244
590	-4500.271740938904	2826.1375019183342
591	67.33186327263127	-2784.2948653321473
592	5593.870776309164	-2489.4378037178913
593	-2630.7831363230903	4786.867533854773
594	-2657.783005306563	-2752.6521772892197
595	2765.4085791609423	4072.3010374405485
596	-4339.058210340454	-2077.4702982905706
597	816.2750355955703	6210.642354419357
598	-323.9220977041886	4804.899576116265
599	-2784.4941936958053	5140.085437087524
600	-4122.73386006955	-2039.6788138113027
601	3734.254614626905	-1981.7293504987397
602	2364.898168648116	-2156.886777613583
603	5539.456991141243	-98.01318958524655
604	-2800.580223467525	4468.506820127902
605	1975.8589494213277	-619.8241062967528
606	-1002.9575963200882	5831.776256706691
607	-1476.847265630118	-3355.6670400432968
608	-1765.713032443601	4802.7169409916605
609	2.251581222679259	-3453.0418984867006
610	-109.13316072393752	6011.958050325974
611	4200.7246925042455	-4574.738063886592
612	4977.963083435933	-999.6506644629067
613	-588.7849680999434	-1849.3209875843072
614	1201.1277404870416	-4632.988332430007
615	-4057.5685698545217	-3044.502499226349
616	-2006.7516900792623	3186.063743969889
617	-1517.572116928652	-4500.445413531084
618	1945.0571330264488	-3472.9144568877164
619	-3242.640061807935	-2625.3475817593653
620	-759.5504392661139	-3290.119826268427
621	-3058.3074329743968	-2213.6072863037507
622	379.62164756204515	1656.5114603151999
623	-3529.5441603081913	-2512.911278576904
624	-287.192340498737	7211.349818732976
625	-2838.7550665349395	-532.5735914952265
626	-3821.042272578896	-2997.0082605703674
627	2566.7593739235476	-3463.773705351454
628	-1687.2835439867436	2871.5136450469454
629	-367.55772431827626	7246.547182235122
630	-1645.1678787206426	1495.8468571213953
631	-2695.3297480906845	-3535.3997630020394
632	-232.1724238728608	-2063.08973536846
633	9140.50290208976	-698.8199068890137
634	3017.2307885004648	-1987.64509241467
635	-3121.1340929572766	-3250.151447738274
636	-351.1159465210263	6330.057974085876
637	-1826.3866892856336	-260.23182631122955
638	4660.443612231303	1530.997642751694
639	1898.2072695180896	-3200.5557687709897
640	-2086.6143701963056	2870.4912967599935
641	-1520.1878035293137	-1746.5567532997404
642	-3514.716833002104	247.33318818759676
643	-2787.264719506145	2835.320491369348
644	-766.4925388739204	825.765552479503
645	768.7155722172189	-2677.2048410022185
646	-2630.329847569498	-146.6327075319857
647	-3563.451521540526	-2060.415322563094
648	546.0666744137626	-2754.5313646797795
649	1325.7598915892336	-1406.3605963703008
650	-3062.1330861319548	-189.82780272623154
651	-2673.002895755118	1261.0238693840383
652	4756.698363145374	-2114.505743045156
653	359.10401400390225	5514.798537936381
654	-702.5488431814324	4944.132849327219
655	7516.777933825856	1093.327296558567
656	2336.721085554345	-4721.737651660117
657	-1033.6928860494647	7131.448183094309
658	-3751.36330399846	290.2509202946291
659	1740.7921127912155	-2206.094126751585
660	-257.7857701606267	-1695.5163839476136
661	-3401.036682805767	4686.719955434747
662	1678.8628128242342	-4991.436774486423
663	-4812.833725358019	1624.3177494838396
664	-2197.267698901237	2525.591640442207
665	-1658.1906325439954	-6225.021765182157
666	-3780.1369523763537	2502.3922998924722
667	-3540.9351305708237	-3489.633938826711
668	305.10142740934964	-1590.474932026246
669	-4298.434464812483	4058.349316791117
670	3484.0065825132297	571.9375458527184
671	-5047.413839562008	390.83191520989413
672	159.2330394273591	-1480.217173644846
673	5600.430856829314	-843.0868843708604
674	-2798.619812291535	-2798.667623250388
675	1188.9108956000641	-4663.703241958021
676	3769.2353673765992	-1732.1335597508114
677	-3487.103933734793	-2797.7169252025255
678	6364.802686360986	-1075.7553240088312
679	1915.620677978873	-3363.0804888056086
680	489.69492252186984	6577.630439246162
681	-2375.166312166556	-1995.8418598047788
682	433.0893259072671	1103.1962984882052
683	5265.276409404179	1224.2101253866272
684	9417.99767620244	778.9964205352601
685	-1192.7321875995754	2420.643865949783
686	9327.532604178801	2723.793392712059
687	-1968.6155747712462	-675.2029300544481
688	553.7033618742339	5998.754349240648
689	-599.0589476389885	-1842.2218516198213
690	-355.9375646932697	7011.274197408594
691	922.8573702326952	1406.6368029522393
692	-605.7986322618567	-4656.303754155322
693	8357.707074080616	771.5338175858811
694	641.5012460738627	-3679.906041926528
695	-2382.3469492295617	-607.9899933396589
696	-1148.4502170228334	1518.6098203768277
697	-3721.292004173224	-2930.782839450587
698	-2931.149661853186	2888.9897344394467
699	426.49054618049496	-2877.0087119733175
